genre,song_name,file_name,extension,duration_seconds,duration_minutes,relative_path
bollywood_old,"Do Char Din Pyar Se - Shamshad Begum, Mohd Rafi, Nadiya Ke Paar Song","Do Char Din Pyar Se - Shamshad Begum, Mohd Rafi, Nadiya Ke Paar Song.mp3",.mp3,193.445,3.224,"bollywood_old\Do Char Din Pyar Se - Shamshad Begum, Mohd Rafi, Nadiya Ke Paar Song.mp3"
bollywood_old,"Do Nain Mile Do Phool Khile - Asha Bhosle, Mahendra Kapoor, Ghunghat Song","Do Nain Mile Do Phool Khile - Asha Bhosle, Mahendra Kapoor, Ghunghat Song.mp3",.mp3,181.046,3.017,"bollywood_old\Do Nain Mile Do Phool Khile - Asha Bhosle, Mahendra Kapoor, Ghunghat Song.mp3"
bollywood_old,"Duniya Bhar Ke Nastik - Chitalkar Ramachandra, Lata Mangeshkar, Nastik Song","Duniya Bhar Ke Nastik - Chitalkar Ramachandra, Lata Mangeshkar, Nastik Song.mp3",.mp3,329.387,5.49,"bollywood_old\Duniya Bhar Ke Nastik - Chitalkar Ramachandra, Lata Mangeshkar, Nastik Song.mp3"
bollywood_old,"Ek Baat Kahoon - Raj Kapoor, Mukesh, Suman Kalyanpur, Shriman Satyawadi Song","Ek Baat Kahoon - Raj Kapoor, Mukesh, Suman Kalyanpur, Shriman Satyawadi Song.mp3",.mp3,193.654,3.228,"bollywood_old\Ek Baat Kahoon - Raj Kapoor, Mukesh, Suman Kalyanpur, Shriman Satyawadi Song.mp3"
bollywood_old,"Ek Raat Mein Do Do Chand - Nanda, Lata, Mukesh, Barkha Song (Duet)","Ek Raat Mein Do Do Chand - Nanda, Lata, Mukesh, Barkha Song (Duet).mp3",.mp3,200.644,3.344,"bollywood_old\Ek Raat Mein Do Do Chand - Nanda, Lata, Mukesh, Barkha Song (Duet).mp3"
bollywood_old,"Gagan Jhanjhana Rahaa - Hemant Kumar, Lata Mangeshkar, Nastik Song","Gagan Jhanjhana Rahaa - Hemant Kumar, Lata Mangeshkar, Nastik Song.mp3",.mp3,179.2,2.987,"bollywood_old\Gagan Jhanjhana Rahaa - Hemant Kumar, Lata Mangeshkar, Nastik Song.mp3"
bollywood_old,"Ghungharva Mora Cham Cham Baje - Mehmood, Helen, Zindagi Song","Ghungharva Mora Cham Cham Baje - Mehmood, Helen, Zindagi Song.mp3",.mp3,146.449,2.441,"bollywood_old\Ghungharva Mora Cham Cham Baje - Mehmood, Helen, Zindagi Song.mp3"
bollywood_old,"Hai Naam Mera Ramzani - Shamshad Begum, Chitragupt, Aladdin Aur Jadui Chirag Song","Hai Naam Mera Ramzani - Shamshad Begum, Chitragupt, Aladdin Aur Jadui Chirag Song.mp3",.mp3,157.248,2.621,"bollywood_old\Hai Naam Mera Ramzani - Shamshad Begum, Chitragupt, Aladdin Aur Jadui Chirag Song.mp3"
bollywood_old,"Har Dukhra Sehne Wali - Meena Kumari, Sahara Song","Har Dukhra Sehne Wali - Meena Kumari, Sahara Song.mp3",.mp3,218.732,3.646,"bollywood_old\Har Dukhra Sehne Wali - Meena Kumari, Sahara Song.mp3"
bollywood_old,"Hey Jamaalo - Mohammed Rafi, Asha Bhosle, Madhumati, Pooja Ke Phool Song","Hey Jamaalo - Mohammed Rafi, Asha Bhosle, Madhumati, Pooja Ke Phool Song.mp3",.mp3,321.457,5.358,"bollywood_old\Hey Jamaalo - Mohammed Rafi, Asha Bhosle, Madhumati, Pooja Ke Phool Song.mp3"
bollywood_old,"Ho Dekho Aayi Re Ho Kaali Ghata - Mohammed Rafi, Vinod, Raj Tilak Song","Ho Dekho Aayi Re Ho Kaali Ghata - Mohammed Rafi, Vinod, Raj Tilak Song.mp3",.mp3,84.997,1.417,"bollywood_old\Ho Dekho Aayi Re Ho Kaali Ghata - Mohammed Rafi, Vinod, Raj Tilak Song.mp3"
bollywood_old,"Ho Sake Toh Dil Ke Badle Dil - Asha Bhosle, Mohd Rafi, Aladdin Aur Jadui Chirag Song","Ho Sake Toh Dil Ke Badle Dil - Asha Bhosle, Mohd Rafi, Aladdin Aur Jadui Chirag Song.mp3",.mp3,222.613,3.71,"bollywood_old\Ho Sake Toh Dil Ke Badle Dil - Asha Bhosle, Mohd Rafi, Aladdin Aur Jadui Chirag Song.mp3"
bollywood_old,"Hum Bachche Hain - Asha Bhosle, Suman Kalyanpur, Hum Panchhi Ek Daal Ke Song","Hum Bachche Hain - Asha Bhosle, Suman Kalyanpur, Hum Panchhi Ek Daal Ke Song.mp3",.mp3,464.917,7.749,"bollywood_old\Hum Bachche Hain - Asha Bhosle, Suman Kalyanpur, Hum Panchhi Ek Daal Ke Song.mp3"
bollywood_old,"Hum Rang Rangili - Asha Bhosle, Suman Kalyanpur, Paigham Song","Hum Rang Rangili - Asha Bhosle, Suman Kalyanpur, Paigham Song.mp3",.mp3,133.004,2.217,"bollywood_old\Hum Rang Rangili - Asha Bhosle, Suman Kalyanpur, Paigham Song.mp3"
bollywood_old,"Humsafar Mere Humsafar - Dharmendra, Meena Kumari, Purnima Song","Humsafar Mere Humsafar - Dharmendra, Meena Kumari, Purnima Song.mp3",.mp3,215.284,3.588,"bollywood_old\Humsafar Mere Humsafar - Dharmendra, Meena Kumari, Purnima Song.mp3"
bollywood_old,"Hurra Hurra Achha Din - Padmini, Mr. Sampat Dance Song","Hurra Hurra Achha Din - Padmini, Mr. Sampat Dance Song.mp3",.mp3,80.933,1.349,"bollywood_old\Hurra Hurra Achha Din - Padmini, Mr. Sampat Dance Song.mp3"
bollywood_old,"Itna Na Mujh Se Tu - Asha Parekh, Sunil Dutt, Chhaya Song (Duet)","Itna Na Mujh Se Tu - Asha Parekh, Sunil Dutt, Chhaya Song (Duet).mp3",.mp3,458.896,7.648,"bollywood_old\Itna Na Mujh Se Tu - Asha Parekh, Sunil Dutt, Chhaya Song (Duet).mp3"
bollywood_old,"Ja Ja Re Ja Deewane - Mehmood, Shubha Khote ｜ Mohammad Rafi, Asha Bhosle ｜ Grahasti Song","Ja Ja Re Ja Deewane - Mehmood, Shubha Khote ｜ Mohammad Rafi, Asha Bhosle ｜ Grahasti Song.mp3",.mp3,216.723,3.612,"bollywood_old\Ja Ja Re Ja Deewane - Mehmood, Shubha Khote ｜ Mohammad Rafi, Asha Bhosle ｜ Grahasti Song.mp3"
bollywood_old,"Jaane Jaan Paas Aao - Sunil Dutt, Leela Naidu ｜ Asha Bhosle ｜ Yeh Rastey Hain Pyar Ke ｜Romantic Song","Jaane Jaan Paas Aao - Sunil Dutt, Leela Naidu ｜ Asha Bhosle ｜ Yeh Rastey Hain Pyar Ke ｜Romantic Song.mp3",.mp3,245.203,4.087,"bollywood_old\Jaane Jaan Paas Aao - Sunil Dutt, Leela Naidu ｜ Asha Bhosle ｜ Yeh Rastey Hain Pyar Ke ｜Romantic Song.mp3"
bollywood_old,"Jab Se Tumhe Dekha Hai - Mohammed Rafi, Asha Bhosle, Gharana Romantic Song","Jab Se Tumhe Dekha Hai - Mohammed Rafi, Asha Bhosle, Gharana Romantic Song.mp3",.mp3,251.89,4.198,"bollywood_old\Jab Se Tumhe Dekha Hai - Mohammed Rafi, Asha Bhosle, Gharana Romantic Song.mp3"
bollywood_old,"Jag Dard E Ishq Jag - Hemant Kumar, Lata Mangeshkar, Anarkali Song","Jag Dard E Ishq Jag - Hemant Kumar, Lata Mangeshkar, Anarkali Song.mp3",.mp3,320.482,5.341,"bollywood_old\Jag Dard E Ishq Jag - Hemant Kumar, Lata Mangeshkar, Anarkali Song.mp3"
bollywood_old,"Jahan Main Jaati Hoon - Raj Kapoor, Nargis, Lata, Manna Dey, Chori Chori Song","Jahan Main Jaati Hoon - Raj Kapoor, Nargis, Lata, Manna Dey, Chori Chori Song.mp3",.mp3,253.969,4.233,"bollywood_old\Jahan Main Jaati Hoon - Raj Kapoor, Nargis, Lata, Manna Dey, Chori Chori Song.mp3"
bollywood_old,"Jai Jagdish Hare - Geeta Dutt, Hemant Kumar, Anand Math Song","Jai Jagdish Hare - Geeta Dutt, Hemant Kumar, Anand Math Song.mp3",.mp3,171.085,2.851,"bollywood_old\Jai Jagdish Hare - Geeta Dutt, Hemant Kumar, Anand Math Song.mp3"
bollywood_old,Jai Raghunandan Jai Siyaram ： Shri Ram Bhajan Song ｜ Mohammed Rafi ｜ Asha Bhosle ｜ Ram Mandir Bhajan,Jai Raghunandan Jai Siyaram ： Shri Ram Bhajan Song ｜ Mohammed Rafi ｜ Asha Bhosle ｜ Ram Mandir Bhajan.mp3,.mp3,188.372,3.14,bollywood_old\Jai Raghunandan Jai Siyaram ： Shri Ram Bhajan Song ｜ Mohammed Rafi ｜ Asha Bhosle ｜ Ram Mandir Bhajan.mp3
bollywood_old,"Jawani Mein Akelepan - Dilip, Vyjayantimala, Asha, Mohd. Rafi, Paigham Song","Jawani Mein Akelepan - Dilip, Vyjayantimala, Asha, Mohd. Rafi, Paigham Song.mp3",.mp3,203.755,3.396,"bollywood_old\Jawani Mein Akelepan - Dilip, Vyjayantimala, Asha, Mohd. Rafi, Paigham Song.mp3"
bollywood_old,"Kafir Nazr - Mohammed Rafi, Asha Bhosle, Aadhi Raat Ke Baad Song","Kafir Nazr - Mohammed Rafi, Asha Bhosle, Aadhi Raat Ke Baad Song.mp3",.mp3,240.363,4.006,"bollywood_old\Kafir Nazr - Mohammed Rafi, Asha Bhosle, Aadhi Raat Ke Baad Song.mp3"
bollywood_old,"Kaise Rokoge Aise Toofan Ko - Geeta Dutt, Talat Mehmood, Anand Math Song","Kaise Rokoge Aise Toofan Ko - Geeta Dutt, Talat Mehmood, Anand Math Song.mp3",.mp3,211.348,3.522,"bollywood_old\Kaise Rokoge Aise Toofan Ko - Geeta Dutt, Talat Mehmood, Anand Math Song.mp3"
bollywood_old,"Kamaata Hoon Bohut Kuch - Kishore Kumar, Geeta Dutt, Adhikar song","Kamaata Hoon Bohut Kuch - Kishore Kumar, Geeta Dutt, Adhikar song.mp3",.mp3,264.301,4.405,"bollywood_old\Kamaata Hoon Bohut Kuch - Kishore Kumar, Geeta Dutt, Adhikar song.mp3"
bollywood_old,"Katwa Ke Naiya - Dilip Kumar, Kamini Kaushal, Nadiya Ke Paar Song","Katwa Ke Naiya - Dilip Kumar, Kamini Kaushal, Nadiya Ke Paar Song.mp3",.mp3,246.735,4.112,"bollywood_old\Katwa Ke Naiya - Dilip Kumar, Kamini Kaushal, Nadiya Ke Paar Song.mp3"
bollywood_old,"Khile Hai Sakhi Aaj Phoolwa - Lata Mangeshkar, Usha Mangeshkar, Asha Bhosle ｜ Grahasti Song","Khile Hai Sakhi Aaj Phoolwa - Lata Mangeshkar, Usha Mangeshkar, Asha Bhosle ｜ Grahasti Song.mp3",.mp3,147.818,2.464,"bollywood_old\Khile Hai Sakhi Aaj Phoolwa - Lata Mangeshkar, Usha Mangeshkar, Asha Bhosle ｜ Grahasti Song.mp3"
bollywood_old,"Maar Gayo Re - Kamini Kaushal, Nadiya Ke Paar Song","Maar Gayo Re - Kamini Kaushal, Nadiya Ke Paar Song.mp3",.mp3,187.803,3.13,"bollywood_old\Maar Gayo Re - Kamini Kaushal, Nadiya Ke Paar Song.mp3"
bollywood_old,"Man Bhavan Ke Ghar Jaye - Lata Mangeshkar, Asha Bhosle, Chori Chori Song","Man Bhavan Ke Ghar Jaye - Lata Mangeshkar, Asha Bhosle, Chori Chori Song.mp3",.mp3,267.691,4.462,"bollywood_old\Man Bhavan Ke Ghar Jaye - Lata Mangeshkar, Asha Bhosle, Chori Chori Song.mp3"
bollywood_old,"Mera Husn Lootne - Zohra Ambala, Moti Bai, Chandralekha Song","Mera Husn Lootne - Zohra Ambala, Moti Bai, Chandralekha Song.mp3",.mp3,138.944,2.316,"bollywood_old\Mera Husn Lootne - Zohra Ambala, Moti Bai, Chandralekha Song.mp3"
bollywood_old,Mera Kuchh Samaan ｜ Asha Bhosle ｜ R.D. Burman ｜ Gulzar ｜ Old Hindi Song,Mera Kuchh Samaan ｜ Asha Bhosle ｜ R.D. Burman ｜ Gulzar ｜ Old Hindi Song.mp3,.mp3,400.01,6.667,bollywood_old\Mera Kuchh Samaan ｜ Asha Bhosle ｜ R.D. Burman ｜ Gulzar ｜ Old Hindi Song.mp3
bollywood_old,"Mere Banne Ki Baat Na Puchho - Asha Bhosle, Shamshad Begum, Gharana Song","Mere Banne Ki Baat Na Puchho - Asha Bhosle, Shamshad Begum, Gharana Song.mp3",.mp3,377.417,6.29,"bollywood_old\Mere Banne Ki Baat Na Puchho - Asha Bhosle, Shamshad Begum, Gharana Song.mp3"
bollywood_old,"Morey Angana Mein - Shamshad Begum, Moti, Nishan Song","Morey Angana Mein - Shamshad Begum, Moti, Nishan Song.mp3",.mp3,204.777,3.413,"bollywood_old\Morey Angana Mein - Shamshad Begum, Moti, Nishan Song.mp3"
bollywood_old,"Na Dekho Hame Ghur Ke - Asha Bhosle, Mohammed Rafi, Gharana Song","Na Dekho Hame Ghur Ke - Asha Bhosle, Mohammed Rafi, Gharana Song.mp3",.mp3,242.625,4.044,"bollywood_old\Na Dekho Hame Ghur Ke - Asha Bhosle, Mohammed Rafi, Gharana Song.mp3"
bollywood_old,Na Tum Hamen Jaano - VIDEO SONG ｜ Baat Ek Raat Ki ｜ Hemant Kumar ｜ Old Hindi Song,Na Tum Hamen Jaano - VIDEO SONG ｜ Baat Ek Raat Ki ｜ Hemant Kumar ｜ Old Hindi Song.mp3,.mp3,216.364,3.606,bollywood_old\Na Tum Hamen Jaano - VIDEO SONG ｜ Baat Ek Raat Ki ｜ Hemant Kumar ｜ Old Hindi Song.mp3
bollywood_old,"Nautanki, Laila Majnu - Bhagwan, Manna Dey, Balbir, Bhabhi Song","Nautanki, Laila Majnu - Bhagwan, Manna Dey, Balbir, Bhabhi Song.mp3",.mp3,323.925,5.399,"bollywood_old\Nautanki, Laila Majnu - Bhagwan, Manna Dey, Balbir, Bhabhi Song.mp3"
bollywood_old,"O Gori O Chhori - Chitalkar, Lata Mangeshkar, Nadiya Ke Paar Song","O Gori O Chhori - Chitalkar, Lata Mangeshkar, Nadiya Ke Paar Song.mp3",.mp3,153.182,2.553,"bollywood_old\O Gori O Chhori - Chitalkar, Lata Mangeshkar, Nadiya Ke Paar Song.mp3"
bollywood_old,"O More Balma - Mohammed Rafi, Shamshad Begum, Shair Song","O More Balma - Mohammed Rafi, Shamshad Begum, Shair Song.mp3",.mp3,131.541,2.192,"bollywood_old\O More Balma - Mohammed Rafi, Shamshad Begum, Shair Song.mp3"
bollywood_old,"O Mr. Banjo Ishara To Samjho - Asha Bhosle, Md. Rafi, Hum Sab Chor Hai Song","O Mr. Banjo Ishara To Samjho - Asha Bhosle, Md. Rafi, Hum Sab Chor Hai Song.mp3",.mp3,182.485,3.041,"bollywood_old\O Mr. Banjo Ishara To Samjho - Asha Bhosle, Md. Rafi, Hum Sab Chor Hai Song.mp3"
bollywood_old,"Paas Aa Kar To Na - Mohammed Rafi, Asha Bhosle, Laadla Song (Duet)","Paas Aa Kar To Na - Mohammed Rafi, Asha Bhosle, Laadla Song (Duet).mp3",.mp3,251.217,4.187,"bollywood_old\Paas Aa Kar To Na - Mohammed Rafi, Asha Bhosle, Laadla Song (Duet).mp3"
bollywood_old,"Pardes Na Jaiyo - Zohra Ambala, Moti, Nishan Song","Pardes Na Jaiyo - Zohra Ambala, Moti, Nishan Song.mp3",.mp3,275.853,4.598,"bollywood_old\Pardes Na Jaiyo - Zohra Ambala, Moti, Nishan Song.mp3"
bollywood_old,"Payal Khul Khul Jaye - Manoj Kumar ｜ Mohammed Rafi, Asha Bhosle ｜ Grahasti Song","Payal Khul Khul Jaye - Manoj Kumar ｜ Mohammed Rafi, Asha Bhosle ｜ Grahasti Song.mp3",.mp3,129.515,2.159,"bollywood_old\Payal Khul Khul Jaye - Manoj Kumar ｜ Mohammed Rafi, Asha Bhosle ｜ Grahasti Song.mp3"
bollywood_old,Phufaji Zara Sach Sach Kaho - Kids Song ｜ Hindi Comedy Song ｜ Mehmood ｜ Purnima,Phufaji Zara Sach Sach Kaho - Kids Song ｜ Hindi Comedy Song ｜ Mehmood ｜ Purnima.mp3,.mp3,206.449,3.441,bollywood_old\Phufaji Zara Sach Sach Kaho - Kids Song ｜ Hindi Comedy Song ｜ Mehmood ｜ Purnima.mp3
bollywood_old,"Qismat Mein Bichhadana Tha - Dilip Kumar, Kamini Kaushal, Shabnam Song","Qismat Mein Bichhadana Tha - Dilip Kumar, Kamini Kaushal, Shabnam Song.mp3",.mp3,152.485,2.541,"bollywood_old\Qismat Mein Bichhadana Tha - Dilip Kumar, Kamini Kaushal, Shabnam Song.mp3"
bollywood_old,"Radha Tore Kanha Ne Murli Bajai - Dharmendra, Meena Kumari, Purnima Song","Radha Tore Kanha Ne Murli Bajai - Dharmendra, Meena Kumari, Purnima Song.mp3",.mp3,308.416,5.14,"bollywood_old\Radha Tore Kanha Ne Murli Bajai - Dharmendra, Meena Kumari, Purnima Song.mp3"
bollywood_old,"Sach Bata Tu - Nutan, Asha Bhosle, Talat Mehmood, Sone Ki Chidiya Song","Sach Bata Tu - Nutan, Asha Bhosle, Talat Mehmood, Sone Ki Chidiya Song.mp3",.mp3,263.663,4.394,"bollywood_old\Sach Bata Tu - Nutan, Asha Bhosle, Talat Mehmood, Sone Ki Chidiya Song.mp3"
bollywood_old,Sanam Bewafa ｜ Lyrical ｜ Salman Khan ｜ Chandini ｜ Lata Mangeshkar ｜ 90's Hits,Sanam Bewafa ｜ Lyrical ｜ Salman Khan ｜ Chandini ｜ Lata Mangeshkar ｜ 90's Hits.mp3,.mp3,383.06,6.384,bollywood_old\Sanam Bewafa ｜ Lyrical ｜ Salman Khan ｜ Chandini ｜ Lata Mangeshkar ｜ 90's Hits.mp3
bollywood_old,"Sharma Ke Zara Aye Mast Ada - Asha Bhosle, Shamshad Begum, Aladdin Aur Jadui Chirag Song","Sharma Ke Zara Aye Mast Ada - Asha Bhosle, Shamshad Begum, Aladdin Aur Jadui Chirag Song.mp3",.mp3,221.44,3.691,"bollywood_old\Sharma Ke Zara Aye Mast Ada - Asha Bhosle, Shamshad Begum, Aladdin Aur Jadui Chirag Song.mp3"
bollywood_old,"Shola Ulfat Ka - Asha Bhosle, Mohd Rafi, Aurat Song","Shola Ulfat Ka - Asha Bhosle, Mohd Rafi, Aurat Song.mp3",.mp3,199.403,3.323,"bollywood_old\Shola Ulfat Ka - Asha Bhosle, Mohd Rafi, Aurat Song.mp3"
bollywood_old,"Shyam Ki Bela Jiya Akela - T.R.Rajkumari, Chandralekha Song","Shyam Ki Bela Jiya Akela - T.R.Rajkumari, Chandralekha Song.mp3",.mp3,163.904,2.732,"bollywood_old\Shyam Ki Bela Jiya Akela - T.R.Rajkumari, Chandralekha Song.mp3"
bollywood_old,"Suno Suno Miss Chatterjee - Asha Bhosle, Mohammed Rafi, Baharen Phir Bhi Aayengi Song","Suno Suno Miss Chatterjee - Asha Bhosle, Mohammed Rafi, Baharen Phir Bhi Aayengi Song.mp3",.mp3,260.416,4.34,"bollywood_old\Suno Suno Miss Chatterjee - Asha Bhosle, Mohammed Rafi, Baharen Phir Bhi Aayengi Song.mp3"
bollywood_old,Suno Suno Re Kahaani - Hum Panchhi Ek Daal Ke Song,Suno Suno Re Kahaani - Hum Panchhi Ek Daal Ke Song.mp3,.mp3,558.231,9.304,bollywood_old\Suno Suno Re Kahaani - Hum Panchhi Ek Daal Ke Song.mp3
bollywood_old,"Tiki Riki Tiki Riki - Asha Bhosle, Mohammed Rafi, Helen, Manoj Kumar, Woh Kaun Thi Song","Tiki Riki Tiki Riki - Asha Bhosle, Mohammed Rafi, Helen, Manoj Kumar, Woh Kaun Thi Song.mp3",.mp3,201.92,3.365,"bollywood_old\Tiki Riki Tiki Riki - Asha Bhosle, Mohammed Rafi, Helen, Manoj Kumar, Woh Kaun Thi Song.mp3"
bollywood_old,"Tu Mahal Mein Rahnewaali - Dilip Kumar, Kamini Kaushal, Shabnam Song","Tu Mahal Mein Rahnewaali - Dilip Kumar, Kamini Kaushal, Shabnam Song.mp3",.mp3,254.885,4.248,"bollywood_old\Tu Mahal Mein Rahnewaali - Dilip Kumar, Kamini Kaushal, Shabnam Song.mp3"
bollywood_old,Tujhse Naraaz Nahin Zindagi (Male) ｜ Masoom ｜ Naseeruddin Shah ｜ Jugal Hansraj ｜ #TujhseNaraazNahin,Tujhse Naraaz Nahin Zindagi (Male) ｜ Masoom ｜ Naseeruddin Shah ｜ Jugal Hansraj ｜ #TujhseNaraazNahin.mp3,.mp3,367.758,6.129,bollywood_old\Tujhse Naraaz Nahin Zindagi (Male) ｜ Masoom ｜ Naseeruddin Shah ｜ Jugal Hansraj ｜ #TujhseNaraazNahin.mp3
bollywood_old,"Ye Duniya Hai - Dev Anand, Kamini Kaushal, Lata, Mukesh, Shair Song","Ye Duniya Hai - Dev Anand, Kamini Kaushal, Lata, Mukesh, Shair Song.mp3",.mp3,189.056,3.151,"bollywood_old\Ye Duniya Hai - Dev Anand, Kamini Kaushal, Lata, Mukesh, Shair Song.mp3"
bollywood_old,"Ye Jindagi Ka Mausam - Asha Bhosle, Mohammed Rafi ,Ghunghat Song","Ye Jindagi Ka Mausam - Asha Bhosle, Mohammed Rafi ,Ghunghat Song.mp3",.mp3,159.184,2.653,"bollywood_old\Ye Jindagi Ka Mausam - Asha Bhosle, Mohammed Rafi ,Ghunghat Song.mp3"
bollywood_old,"Ye Raaz E Zindagi - Zohra Ambala, Moti, Nishan Song","Ye Raaz E Zindagi - Zohra Ambala, Moti, Nishan Song.mp3",.mp3,203.964,3.399,"bollywood_old\Ye Raaz E Zindagi - Zohra Ambala, Moti, Nishan Song.mp3"
classical,Divine Classical Music - Kishori Amonkar ｜ Wake Up Fresh & Happy ｜ Indian Classical Vocal Music,Divine Classical Music - Kishori Amonkar ｜ Wake Up Fresh & Happy ｜ Indian Classical Vocal Music.mp3,.mp3,4040.33,67.339,classical\Divine Classical Music - Kishori Amonkar ｜ Wake Up Fresh & Happy ｜ Indian Classical Vocal Music.mp3
classical,Healing Ragas ｜ Ustad Ali Akbar Khan ｜ Ustad Vilayat Khan ｜ Indian Classical Instrumental Music,Healing Ragas ｜ Ustad Ali Akbar Khan ｜ Ustad Vilayat Khan ｜ Indian Classical Instrumental Music.mp3,.mp3,3382.451,56.374,classical\Healing Ragas ｜ Ustad Ali Akbar Khan ｜ Ustad Vilayat Khan ｜ Indian Classical Instrumental Music.mp3
classical,Morning Classical Pt. Bhimsen Joshi Melodies Khayal ｜ Hindustani Vocal ｜ Indian Classical Music,Morning Classical Pt. Bhimsen Joshi Melodies Khayal ｜ Hindustani Vocal ｜ Indian Classical Music.mp3,.mp3,6100.521,101.675,classical\Morning Classical Pt. Bhimsen Joshi Melodies Khayal ｜ Hindustani Vocal ｜ Indian Classical Music.mp3
classical,Pandit Ravi Shankar ｜ Early Evening Ragas ｜ Peaceful Morning ｜ Indian Classical Instrumental Music,Pandit Ravi Shankar ｜ Early Evening Ragas ｜ Peaceful Morning ｜ Indian Classical Instrumental Music.mp3,.mp3,1952.067,32.534,classical\Pandit Ravi Shankar ｜ Early Evening Ragas ｜ Peaceful Morning ｜ Indian Classical Instrumental Music.mp3
classical,The Soul of Shehnai ｜ Ustad Bismillah Khan ｜ Indian Classical Instrumental Music ｜ Shehnai Music,The Soul of Shehnai ｜ Ustad Bismillah Khan ｜ Indian Classical Instrumental Music ｜ Shehnai Music.mp3,.mp3,2595.689,43.261,classical\The Soul of Shehnai ｜ Ustad Bismillah Khan ｜ Indian Classical Instrumental Music ｜ Shehnai Music.mp3
edm,Afrojack & Martin Garrix - Turn Up The Speakers (Official Music Video),Afrojack & Martin Garrix - Turn Up The Speakers (Official Music Video).mp3,.mp3,189.483,3.158,edm\Afrojack & Martin Garrix - Turn Up The Speakers (Official Music Video).mp3
edm,Afrojack & Steve Aoki ft Miss Palmer - No Beef (Official Music Video),Afrojack & Steve Aoki ft Miss Palmer - No Beef (Official Music Video).mp3,.mp3,333.288,5.555,edm\Afrojack & Steve Aoki ft Miss Palmer - No Beef (Official Music Video).mp3
edm,AFROJACK - Ten Feet Tall (Lyric Video) ft. Wrabel,AFROJACK - Ten Feet Tall (Lyric Video) ft. Wrabel.mp3,.mp3,229.924,3.832,edm\AFROJACK - Ten Feet Tall (Lyric Video) ft. Wrabel.mp3
edm,Alan Walker - Faded,Alan Walker - Faded.mp3,.mp3,212.486,3.541,edm\Alan Walker - Faded.mp3
edm,Alesso vs OneRepublic - If I Lose Myself (Alesso Remix),Alesso vs OneRepublic - If I Lose Myself (Alesso Remix).mp3,.mp3,297.378,4.956,edm\Alesso vs OneRepublic - If I Lose Myself (Alesso Remix).mp3
edm,Alice Deejay - Better Off Alone (Official Video),Alice Deejay - Better Off Alone (Official Video).mp3,.mp3,175.009,2.917,edm\Alice Deejay - Better Off Alone (Official Video).mp3
edm,Armin van Buuren - Communication,Armin van Buuren - Communication.mp3,.mp3,250.787,4.18,edm\Armin van Buuren - Communication.mp3
edm,Armin van Buuren feat. Sharon den Adel - In And Out Of Love (Official Music Video),Armin van Buuren feat. Sharon den Adel - In And Out Of Love (Official Music Video).mp3,.mp3,188,3.133,edm\Armin van Buuren feat. Sharon den Adel - In And Out Of Love (Official Music Video).mp3
edm,Armin van Buuren feat. Trevor Guthrie - This Is What It Feels Like (Official Music Video),Armin van Buuren feat. Trevor Guthrie - This Is What It Feels Like (Official Music Video).mp3,.mp3,249.792,4.163,edm\Armin van Buuren feat. Trevor Guthrie - This Is What It Feels Like (Official Music Video).mp3
edm,Armin van Buuren vs Vini Vici feat. Hilight Tribe - Great Spirit (Extended Mix),Armin van Buuren vs Vini Vici feat. Hilight Tribe - Great Spirit (Extended Mix).mp3,.mp3,457.805,7.63,edm\Armin van Buuren vs Vini Vici feat. Hilight Tribe - Great Spirit (Extended Mix).mp3
edm,Around the World (La La La La La),Around the World (La La La La La).mp3,.mp3,214.533,3.576,edm\Around the World (La La La La La).mp3
edm,Avicii & David Guetta - Sunshine ( Radio Edit ),Avicii & David Guetta - Sunshine ( Radio Edit ).mp3,.mp3,224.003,3.733,edm\Avicii & David Guetta - Sunshine ( Radio Edit ).mp3
edm,Avicii - Levels,Avicii - Levels.mp3,.mp3,198.356,3.306,edm\Avicii - Levels.mp3
edm,Avicii - Silhouettes (Official Music Video),Avicii - Silhouettes (Official Music Video).mp3,.mp3,284.119,4.735,edm\Avicii - Silhouettes (Official Music Video).mp3
edm,Avicii - Waiting For Love,Avicii - Waiting For Love.mp3,.mp3,230.214,3.837,edm\Avicii - Waiting For Love.mp3
edm,Avicii - Wake Me Up (Official Video),Avicii - Wake Me Up (Official Video).mp3,.mp3,272.451,4.541,edm\Avicii - Wake Me Up (Official Video).mp3
edm,Avicii vs Nicky Romero - I Could Be The One (Nicktim),Avicii vs Nicky Romero - I Could Be The One (Nicktim).mp3,.mp3,285.524,4.759,edm\Avicii vs Nicky Romero - I Could Be The One (Nicktim).mp3
edm,Benny Benassi - Satisfaction,Benny Benassi - Satisfaction.mp3,.mp3,146.692,2.445,edm\Benny Benassi - Satisfaction.mp3
edm,Benny Benassi ft. Gary Go - Cinema (Skrillex Remix) (Official Video),Benny Benassi ft. Gary Go - Cinema (Skrillex Remix) (Official Video).mp3,.mp3,209.386,3.49,edm\Benny Benassi ft. Gary Go - Cinema (Skrillex Remix) (Official Video).mp3
edm,Bob Sinclar - World Hold On (Official HD Video),Bob Sinclar - World Hold On (Official HD Video).mp3,.mp3,218.651,3.644,edm\Bob Sinclar - World Hold On (Official HD Video).mp3
